track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
2CsHDQ1WFLQBBpIEuLcL3z,Zack Tabudlo,Episode,Calm Me Down,51,282950,0,0.592,0.49,10,-8.508,1,0.0263,0.395,0.0,0.333,0.437,99.994,4,acoustic,0,0.3274069765259977,0.7449288969739647,0.4635,0.5547786244999875,0.6,0.4,0.3,0.2,0.1,0.3,0.5,0.1
24Gm1mIhO28NmgT17S95JE,Masaharu Fukuyama,KISSして,KISSして,35,222626,0,0.467,0.851,6,-4.203,1,0.0526,0.000353,0.0,0.33,0.644,93.873,4,acoustic,0,0.2986930741373163,0.8291375701738942,0.7475,0.5316102147704035,0.2,0.7,0.6,0.1,0.0,0.4,0.3,0.2
6j9kSGlYLZdZ9sZkY9DjzY,Zack Tabudlo;James TW,Binibini (Last Day On Earth),Binibini (Last Day On Earth) (feat. James TW),54,219692,0,0.564,0.391,5,-7.655,1,0.0311,0.478,0.0,0.127,0.101,130.03,4,acoustic,0,0.4683072823823015,0.7616141462746708,0.246,0.597973809552324,0.6,0.2,0.3,0.4,0.1,0.3,0.5,0.1
2UJy2HHo4afrQbI5FizxLM,Ciaran Lavery,Kosher,Left for America,50,170786,0,0.498,0.384,4,-10.752,1,0.0976,0.818,0.000937,0.13,0.25,79.856,4,acoustic,0,0.2329386598615202,0.7010347593059875,0.317,0.4773244730558358,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
7HSk4yGZxfjOkHyOvZrBQZ,John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,0,0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,4,acoustic,0,0.6666494661587826,0.7167419752361951,0.579,0.5897971471316592,0.2,0.6,0.5,0.1,0.0,0.3,0.3,0.2
2Jhx81CSHw8xWwBqRM2mZR,Chord Overstreet,Hold On (Acoustic),Hold On - Acoustic,48,200346,0,0.702,0.259,2,-9.73,1,0.0403,0.878,5.34e-06,0.108,0.246,120.102,4,acoustic,0,0.4217345617623327,0.721025761398979,0.2525,0.6149201077204373,0.7,0.3,0.2,0.3,0.1,0.4,0.6,0.1
5P6ZBMWS66FVo6deJaDdHy,The Civil Wars,The Civil Wars,Dust to Dust,49,229653,0,0.747,0.265,1,-14.141,1,0.0354,0.745,0.0169,0.11,0.2,138.017,4,acoustic,0,0.5057746796014485,0.6347436574535923,0.2325,0.6291727790183469,0.6,0.2,0.3,0.4,0.1,0.3,0.5,0.1
5SgFX13gtlQfsNUpoPshwD,Masaharu Fukuyama,Good night,Good night,35,354213,0,0.522,0.498,7,-7.247,1,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,4,acoustic,0,0.5427917362505393,0.7695948985779394,0.3595,0.6114622116094929,0.3,0.2,0.6,0.1,0.0,0.1,0.4,0.2
7vu53hQrIoH7UGeh6qcct1,Zack Tabudlo,As You Are,As You Are,60,183969,0,0.715,0.438,10,-6.147,0,0.0373,0.353,1.75e-06,0.108,0.447,81.07,4,acoustic,0,0.238633591653688,0.7911116327289087,0.4425,0.5815817414608656,0.6,0.4,0.2,0.3,0.1,0.4,0.5,0.1
55RMhrPQYA6vLu5YMgXxFD,Zack Tabudlo,Episode,Binibini,65,221538,0,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic,0,0.4675238774323081,0.7038906167478434,0.23595,0.6044714980600505,0.4,0.2,0.5,0.3,0.1,0.2,0.6,0.3
2KsdoMZsL2ajnjjYUWm1ZT,Sara Farell,#Covers,It Aint Me,52,192545,0,0.354,0.415,9,-6.578,1,0.0289,0.797,0.0,0.107,0.421,175.537,4,acoustic,0,0.6817827857317096,0.7826809850752107,0.418,0.6061545902689734,0.3,0.2,0.6,0.3,0.1,0.2,0.4,0.5
2fPb58e6f8KxejYDCaARwS,A Great Big World,Is There Anybody Out There?,Say Something,57,233266,0,0.447,0.158,2,-7.571,1,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3,acoustic,0,0.5194959938453455,0.7632572423371086,0.15,0.576584412060818,0.7,0.1,0.1,0.6,0.1,0.2,0.4,0.0
4NxUuupOGPquDhy1yFIZK3,Ingrid Michaelson;AJR,The Lotto,The Lotto,59,193695,0,0.687,0.748,3,-4.54,1,0.0785,0.24,0.0,0.373,0.872,88.944,4,acoustic,0,0.2755709004934982,0.8225456252567337,0.81,0.5950388419167439,0.2,0.8,0.6,0.1,0.0,0.3,0.4,0.2
0avtLG17MT8kDf9xc67Niv,Rodrigo y Gabriela,Rodrigo Y Gabriela,Tamacun,50,205800,0,0.588,0.914,7,-7.442,1,0.0341,0.832,0.856,0.103,0.971,128.553,4,acoustic,0,0.4613786050700841,0.7657805684329949,0.9425,0.6050530578343597,0.1,0.8,0.7,0.0,0.0,0.3,0.2,0.6
6jI7y83WjuyBne9b3IvdSs,Andrew Belle,The Ladder,Make It Without You,49,272612,0,0.456,0.205,1,-8.437,1,0.0313,0.92,0.00011,0.149,0.161,117.663,4,acoustic,0,0.4102930966543447,0.7463177043600727,0.183,0.5375369336714725,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
0ngtyvPUKR4YTtkVKvZP02,Priscilla Ahn,A Good Day,Dream,54,211240,0,0.512,0.248,2,-10.359,1,0.0275,0.75,2.96e-05,0.114,0.158,109.692,3,acoustic,0,0.3729007561968738,0.7087221015981064,0.203,0.5312076192649934,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
5PoaNLRYLL7rywHSPUOZs8,JJ Heller,"Big Love, Small Moments","Big Love, Small Moments",52,204293,0,0.582,0.282,0,-9.229,1,0.0316,0.793,2.01e-06,0.0744,0.278,118.019,4,acoustic,0,0.4119631096016362,0.7308256557713749,0.28,0.5749295884576703,0.7,0.3,0.2,0.3,0.1,0.4,0.6,0.1
6DwgZO7AMYelPFwr8WPhpg,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,I Am Not Alone,46,252386,0,0.568,0.18,7,-11.707,1,0.0284,0.758,6.17e-05,0.111,0.228,112.033,4,acoustic,0,0.3838824986395961,0.6823543219294642,0.204,0.5447456068563534,0.7,0.2,0.1,0.3,0.1,0.3,0.6,0.0
5X3w2MfxgMTZkn2mTPQs0u,Joshua Hyslop,Echos,Stand Your Ground,62,203253,0,0.71,0.271,7,-9.541,1,0.0283,0.658,4.59e-06,0.115,0.686,131.88,4,acoustic,0,0.476985720451091,0.7247227275394635,0.4785,0.6372361493301848,0.3,0.6,0.4,0.1,0.0,0.3,0.5,0.1
5PCwedwyeLZQ6xAUIKbwos,Front Porch Step,I Never Loved Before I Found You,Perfect Man,32,291332,0,0.574,0.704,0,-4.65,1,0.0318,0.0931,0.000281,0.136,0.338,117.086,4,acoustic,0,0.4075863621864034,0.8203939518416368,0.521,0.6006601046760134,0.2,0.3,0.5,0.4,0.1,0.3,0.4,0.2
32kyGOJpEOTFKR9wvPSsxJ,Takehara Pistol,It's My Life,あ。っという間はあるさ,33,172373,0,0.64,0.895,9,-3.068,1,0.0316,0.273,0.0,0.247,0.94,115.941,4,acoustic,0,0.4022151126789634,0.8513389276842126,0.9175,0.6311846801210587,0.1,0.8,0.7,0.1,0.0,0.3,0.2,0.5
0ifc4mq2mVNefgQFmtXQpt,Eric Hutchinson,Pure Fiction,Tell The World,58,161328,0,0.669,0.854,4,-5.899,1,0.0431,0.0653,0.0,0.288,0.706,120.035,4,acoustic,0,0.4214202615728143,0.7959626782465817,0.78,0.6287943132731321,0.1,0.8,0.7,0.0,0.0,0.3,0.2,0.5
2gJ3ZOaiWr3jGHwevufOxr,Brett Dennen,So Much More (Special Edition),Ain't No Reason,57,220306,0,0.615,0.358,5,-9.694,1,0.0552,0.705,0.0,0.113,0.432,146.06,4,acoustic,0,0.5435047754864616,0.7217299454257379,0.395,0.6267449069707332,0.4,0.5,0.6,0.2,0.1,0.3,0.5,0.3
37jsciEAFxwyjXx0kV6aO6,Rail Yard Ghosts,Songs from the Lowdown,A Month from Now,34,192392,0,0.415,0.619,2,-7.624,0,0.123,0.946,2.75e-05,0.799,0.739,77.009,4,acoustic,0,0.2195832473307938,0.7622205269643799,0.679,0.4656012580983912,0.4,0.7,0.2,0.1,0.0,0.3,0.6,0.1
22KbVMZekQbkrHGrubQTpQ,Five For Fighting,Bookmarks,What If,55,207228,0,0.565,0.895,0,-5.354,1,0.04,0.194,0.0,0.101,0.592,149.919,4,acoustic,0,0.561607528193196,0.8066232419850164,0.7435,0.6444102567260708,0.1,0.6,0.8,0.1,0.0,0.3,0.3,0.5
4RiKD76gS8huCzwWqw0EGC,The Bridge City Sinners,Bridge City Sinners,Pussy Cat,33,122874,0,0.586,0.702,0,-4.418,1,0.132,0.59,0.0,0.146,0.644,177.598,4,acoustic,0,0.6914510348451016,0.8249320266807503,0.673,0.7007943538419505,0.1,0.6,0.8,0.1,0.2,0.2,0.3,0.7
3XFhSbm8EdZD6Cjrm1dNJQ,Frank Turner,Tape Deck Heart (Deluxe Edition),Polaroid Picture,33,223015,0,0.564,0.604,7,-5.055,1,0.0549,0.0287,4.74e-06,0.108,0.341,113.091,4,acoustic,0,0.3888456270054227,0.8124718815405981,0.4725,0.5884391695153403,0.3,0.4,0.5,0.2,0.1,0.2,0.6,0.2
3nImoHhXBOqYcdTN8gt9eE,Matt Costa,sadsadchristmas,I Bet On Flying High,0,155000,0,0.543,0.359,8,-6.571,1,0.0302,0.651,0.0,0.0981,0.346,109.735,4,acoustic,0,0.3731024712438781,0.7828179097470805,0.3525,0.5663067936636529,0.6,0.3,0.2,0.3,0.1,0.3,0.5,0.1
0B3g35bVxJ42Y0W0I5WBIU,Matt Costa,Christmas Vibes But Not Christmas Songs,I Bet On Flying High,0,155000,0,0.543,0.359,8,-6.571,1,0.0302,0.651,0.0,0.0981,0.346,109.735,4,acoustic,0,0.3731024712438781,0.7828179097470805,0.3525,0.5663067936636529,0.6,0.3,0.2,0.3,0.1,0.3,0.5,0.1
1igSa6QILI1jyE970ZMYW1,Matt Costa,Acoustic Christmas Campfire,I Bet On Flying High,0,155000,0,0.543,0.359,8,-6.571,1,0.0302,0.651,0.0,0.0981,0.346,109.735,4,acoustic,0,0.3731024712438781,0.7828179097470805,0.3525,0.5663067936636529,0.6,0.3,0.2,0.3,0.1,0.3,0.5,0.1
4AYITlwiumljGdv0NIGR4T,Jonah Baker,Mirrors (Acoustic),Mirrors - Acoustic,52,224170,0,0.638,0.287,8,-11.174,0,0.0412,0.81,0.0,0.0804,0.445,128.025,4,acoustic,0,0.4589017319347756,0.6927801576589793,0.366,0.596560629864585,0.6,0.4,0.3,0.1,0.0,0.3,0.5,0.1
3YvutLE6lwEyW4WMF5FIi6,Aqualung;Kina Grannis,10 Futures,To the Wonder (feat. Kina Grannis),21,239004,0,0.515,0.46,9,-11.261,0,0.0436,0.891,0.14,0.0874,0.259,140.067,4,acoustic,0,0.5153913271911883,0.6910783795943116,0.3595,0.5738232355951666,0.6,0.3,0.4,0.2,0.1,0.4,0.7,0.1
3geIJghtdmVc7GeJio1xlj,Jonah Baker,Stay - Acoustic,Stay - Acoustic,50,181311,0,0.622,0.221,9,-14.335,1,0.0583,0.901,0.0,0.107,0.297,131.827,4,acoustic,0,0.4767370949280392,0.6309488879760576,0.259,0.5765619943013657,0.7,0.3,0.2,0.4,0.1,0.3,0.6,0.1
1yycinn2WICj4UKGQ9xPjD,Ichiko Aoba,マホロボシヤ,太陽さん,55,144653,0,0.44,0.0353,6,-20.858,1,0.0522,0.99,0.00312,0.108,0.362,181.988,4,acoustic,0,0.7120447338299589,0.5033546544608102,0.19865,0.551799796096923,0.9,0.2,0.0,0.3,0.0,0.4,0.7,0.0
5Z8O4RFAmjA13jrOYIgyXA,Kina Grannis,Oh What A Love,Oh What A Love,46,235135,0,0.457,0.064,6,-19.928,1,0.0339,0.941,0.108,0.107,0.0647,147.824,3,acoustic,0,0.5517797834612426,0.5215460751520842,0.0643499999999999,0.5101086195377756,0.8,0.2,0.1,0.3,0.0,0.4,0.6,0.0
1ABd3bWsG4FCKePjXeVfJG,Meiko,The Bright Side,Leave The Lights On,56,248360,0,0.649,0.821,1,-6.483,0,0.0313,0.0302,0.000141,0.0843,0.661,121.938,4,acoustic,0,0.4303473251646557,0.7845392484791581,0.741,0.6212955245479379,0.2,0.7,0.6,0.1,0.0,0.4,0.3,0.2
4I18rXWixQBWc8JhTqx6Xn,Erin McCarley,I Won't Let You Down,I Won't Let You Down,40,198344,0,0.495,0.329,7,-11.661,1,0.0386,0.652,7.61e-05,0.0606,0.0919,72.992,4,acoustic,0,0.2007393091025087,0.6832541126303229,0.21045,0.4596644739109439,0.7,0.2,0.1,0.3,0.1,0.2,0.6,0.0
3IORLAm07yxo4T7B8cRET3,Jason Mraz,Look For The Good,Look For The Good (Single Version),21,239697,0,0.71,0.615,0,-8.23,1,0.133,0.0384,0.0,0.283,0.746,90.263,4,acoustic,0,0.2817583922841649,0.750366762513937,0.6805,0.5807083849327006,0.3,0.8,0.5,0.1,0.1,0.4,0.4,0.2
4sAX65hbNtEC1lceCdGuMt,Isabella Celander,Stargazing,Stargazing,55,186334,0,0.69,0.204,7,-12.427,1,0.0301,0.932,1.73e-06,0.119,0.525,139.587,4,acoustic,0,0.5131396243409077,0.6682706413942844,0.3645,0.6238034219117307,0.4,0.5,0.6,0.1,0.0,0.3,0.5,0.2
7vg5fesQdq5I7Z7XGdyJd5,Roses & Frey,Bad Liar,Bad Liar,50,226877,0,0.596,0.195,7,-11.02,1,0.0264,0.926,0.0,0.139,0.176,82.114,4,acoustic,0,0.2435310453530482,0.6957925004401149,0.1855,0.5117745152643877,0.8,0.2,0.1,0.3,0.1,0.4,0.7,0.0
6Xrq1dAFgZcSi5HuuHe27i,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 3",Is It You,41,273260,0,0.66,0.743,9,-8.302,1,0.0506,0.0329,0.00136,0.098,0.445,130.025,4,acoustic,0,0.4682838271442778,0.7489583944604189,0.594,0.6257474072015655,0.2,0.4,0.7,0.3,0.1,0.5,0.4,0.3
2TRXV6DoQLjdRrBR6ED6NP,Us The Duo,Slow Down Time,Slow Down Time,44,196920,0,0.733,0.657,2,-6.843,1,0.0272,0.013,6.73e-05,0.317,0.433,109.954,4,acoustic,0,0.3741298106693186,0.7774974082115682,0.545,0.6282090729602956,0.3,0.6,0.4,0.1,0.0,0.5,0.7,0.1
6xXvAzowcCQmoKdDr1oIFJ,Amber Leigh Irish,Simply Acoustic,2002 - Acoustic,57,145056,0,0.589,0.296,0,-9.335,1,0.083,0.842,0.0,0.0736,0.611,165.799,3,acoustic,0,0.6361013641566434,0.7287522250259179,0.4535,0.6512845297275205,0.6,0.7,0.5,0.1,0.0,0.3,0.4,0.2
5L4G3nwKkd4wykW4BV9sVe,Jess Penner,"Love, Love, Love",Sweeter,33,196026,0,0.686,0.377,9,-9.59,1,0.0589,0.638,0.0,0.128,0.551,92.042,4,acoustic,0,0.290103765973017,0.7237642548363751,0.464,0.5666226736031308,0.6,0.5,0.2,0.1,0.0,0.4,0.7,0.1
0QzY6rP7C8IWMnpEyuQmC6,Daniel Robinson,Heat Waves (Acoustic),Heat Waves - Acoustic,56,193027,0,0.659,0.338,6,-10.367,0,0.0376,0.842,0.0,0.277,0.495,145.877,4,acoustic,0,0.5426463137747921,0.7085656162588267,0.4165,0.6367373100112063,0.6,0.4,0.3,0.1,0.0,0.3,0.5,0.1
4h3rI4uxGsbA4LsLt1nB2t,Jonah Baker;Celine,If the World Was Ending (Acoustic),If the World Was Ending - Acoustic,35,213091,0,0.522,0.202,9,-13.38,1,0.0861,0.918,0.0,0.185,0.457,147.992,4,acoustic,0,0.5525678794588407,0.6496293253525809,0.3295,0.5747324016038072,0.6,0.4,0.3,0.2,0.1,0.3,0.5,0.1
2KhS0LVOw9ralhfbcIi7vL,Greg Laswell,Three Flights From Alto Nido,Comes And Goes (In Waves),55,253546,0,0.565,0.698,0,-8.596,1,0.0295,0.54,0.0183,0.124,0.155,120.013,4,acoustic,0,0.4213170585255099,0.7432075582418872,0.4265,0.5765082055891324,0.7,0.1,0.4,0.6,0.1,0.2,0.5,0.1
6fPblqm2OhtEKvaUEQzLzJ,Masaharu Fukuyama,残響,ながれ星,33,317400,0,0.474,0.408,7,-11.42,1,0.0332,0.603,2.77e-05,0.104,0.238,143.881,4,acoustic,0,0.533282982755709,0.6879682334761261,0.3229999999999999,0.565083738743945,0.3,0.2,0.5,0.2,0.1,0.2,0.4,0.3
0wFSrH6x1iQOdUljUueAcd,Blame Jones,Acoustic Versions,Dusk Till Dawn - Acoustic,46,167616,0,0.543,0.244,0,-8.062,1,0.0511,0.864,0.0,0.112,0.29,126.341,3,acoustic,0,0.4510020077683747,0.7536529546388123,0.267,0.5825516541357291,0.6,0.3,0.2,0.3,0.1,0.4,0.5,0.1
1wSZdWFZphxDh6iJhWlIUi,Ben Woodward,Don't Wanna Leave You,Don't Wanna Leave You,38,211672,0,0.672,0.644,11,-9.063,1,0.236,0.795,0.0,0.146,0.549,148.135,4,acoustic,0,0.5532386992663201,0.7340727265614302,0.5965,0.6531038086092501,0.3,0.6,0.7,0.1,0.0,0.4,0.5,0.2
5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,0,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic,0,0.5762764340532527,0.7999334937308061,0.7065,0.6304033092613529,0.2,0.6,0.7,0.1,0.0,0.3,0.4,0.5
3mDvi0k4LuCA7ViLf3Qb3O,Matt White,Best Days,Love,60,170040,0,0.759,0.684,0,-5.751,1,0.0315,0.269,0.0,0.13,0.759,107.948,4,acoustic,0,0.3647195691741879,0.7988576570232576,0.7215,0.6408590753991485,0.3,0.7,0.5,0.1,0.0,0.4,0.4,0.2
5D6xoqZwDoqRO5V9rNgxFO,Boyce Avenue,"Cover Sessions, Vol. 6",Hallelujah,54,267765,0,0.62,0.21,11,-9.633,0,0.0274,0.911,2.22e-06,0.108,0.163,98.558,3,acoustic,0,0.3206706321655752,0.7229231461377461,0.1865,0.5545312594344404,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
09t3kwndNebf3RV8DZ5pw3,Madi Diaz,Phantom,Ashes,37,250146,0,0.497,0.254,8,-11.716,0,0.0341,0.891,0.0441,0.122,0.0676,110.864,3,acoustic,0,0.3783986639896421,0.6821782759227745,0.1608,0.5191923133041388,0.7,0.1,0.1,0.4,0.1,0.2,0.6,0.0
3yVSlc3y7YWZPAreTHjH9v,Masaharu Fukuyama,残響,明日の☆SHOW,34,290480,0,0.644,0.603,10,-5.83,1,0.0263,0.306,0.0,0.262,0.516,113.413,4,acoustic,0,0.3903561443341526,0.7973123642978698,0.5595,0.6105561695440075,0.3,0.6,0.5,0.1,0.0,0.4,0.5,0.2
5LHruF9uFyPxGpimaknrU8,Boyce Avenue,"Cover Sessions, Vol. 4",Love Me Like You Do,55,198218,0,0.45,0.254,4,-9.873,1,0.0414,0.827,0.0,0.204,0.248,92.644,4,acoustic,0,0.2929277766310772,0.7182285859593529,0.251,0.4870521208634766,0.7,0.3,0.1,0.4,0.1,0.6,0.5,0.0
3SxMBVdL2gxhX5V5dXF9jy,Canyon City,Bluebird,Lost Sparks,51,225400,0,0.548,0.3,4,-12.71,1,0.0298,0.757,9.28e-06,0.0851,0.264,135.902,4,acoustic,0,0.4958531139173999,0.6627349725172622,0.282,0.5688626954782207,0.6,0.2,0.5,0.3,0.1,0.2,0.4,0.1
6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Back to Home,Who We Are,48,259877,0,0.521,0.507,7,-7.007,1,0.0319,0.0162,4.43e-05,0.148,0.153,108.168,4,acoustic,0,0.3657515996472332,0.7742894587563327,0.33,0.5536803528011887,0.6,0.2,0.3,0.4,0.1,0.3,0.7,0.1
0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,0,0.587,0.842,4,-6.04,1,0.0268,0.278,0.0,0.163,0.693,97.013,4,acoustic,0,0.3134229636162347,0.7932046241417757,0.7675,0.5645425292526701,0.2,0.7,0.6,0.1,0.0,0.4,0.3,0.2
3VIbZxc3oo1eAlb7tcRsG1,JJ Heller,It'll Be Alright,It'll Be Alright,51,219363,0,0.543,0.324,0,-11.258,1,0.0316,0.452,2.81e-05,0.412,0.181,139.883,4,acoustic,0,0.5145281744319141,0.6911370615965415,0.2525,0.5828884120094853,0.6,0.2,0.3,0.3,0.1,0.2,0.5,0.1
3SBzDgdTwHOMSik82ZI6L2,Ingrid Michaelson,Everybody,Everybody,54,208426,0,0.742,0.636,11,-6.744,1,0.0331,0.446,0.0,0.0817,0.48,95.002,4,acoustic,0,0.3039892668830802,0.7794339142851554,0.558,0.6084743937227451,0.3,0.6,0.4,0.1,0.0,0.3,0.5,0.1
2hSag78vkaBXqpaDF3serw,Mark Oblea,Kabilugan Ng Buwan,Kabilugan Ng Buwan,32,283480,0,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,4,acoustic,0,0.3039329743118232,0.72018465270035,0.3575,0.5770392090040577,0.6,0.3,0.2,0.3,0.1,0.4,0.7,0.1
3wpZTp7HM8Dv25oExNgCC6,Ingrid Michaelson,Be OK,Keep Breathing,54,205586,0,0.52,0.308,7,-11.996,1,0.0331,0.776,0.00285,0.115,0.187,125.93,3,acoustic,0,0.4490739872028221,0.6767012890479822,0.2475,0.5485917587502681,0.6,0.2,0.3,0.4,0.1,0.3,0.5,0.1
63wsZUhUZLlh1OsyrZq7sz,Boyce Avenue;Kina Grannis,"Cover Sessions, Vol. 2",Fast Car,61,304293,0,0.392,0.251,10,-9.845,1,0.0363,0.807,0.0,0.0797,0.508,204.961,4,acoustic,0,0.8198121704539058,0.7187762846468321,0.3795,0.6435294850335792,0.7,0.4,0.1,0.3,0.0,0.5,0.6,0.0
2FSkBDGsqZIxcsnKNgtMLx,Boyce Avenue,"Cover Sessions, Vol. 2",Just the Way You Are,55,239573,0,0.531,0.296,1,-7.594,1,0.0304,0.84,0.0,0.124,0.212,106.359,4,acoustic,0,0.3572654945302384,0.7628073469866791,0.254,0.5503576138389725,0.7,0.3,0.1,0.2,0.0,0.4,0.6,0.0
3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,The Ladder,55,227128,0,0.681,0.608,8,-8.369,1,0.0339,0.62,0.000425,0.136,0.315,123.991,4,acoustic,0,0.4399780458972097,0.7476478297439508,0.4615,0.6228752918803868,0.3,0.4,0.5,0.2,0.1,0.3,0.6,0.2
2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,0,0.569,0.861,1,-4.547,0,0.0406,0.0425,0.0,0.204,0.511,77.983,4,acoustic,0,0.2241523276978214,0.8224087005848639,0.6859999999999999,0.5385203427608951,0.2,0.6,0.7,0.1,0.0,0.3,0.4,0.5
7KC4B2R255iYIPVG8S7Eey,Hanare Gumi,だれそかれそ,接吻,33,369200,0,0.707,0.296,7,-11.633,1,0.078,0.283,0.0,0.0601,0.65,88.006,4,acoustic,0,0.2711706978402416,0.683801811317802,0.473,0.5539908363860145,0.6,0.5,0.2,0.1,0.1,0.4,0.5,0.1
7DUnyslSCb05yeSmGGTJ81,Brett Dennen;Benedict Cumberbatch,August: Osage County (Original Motion Picture Soundtrack),Can't Keep It Inside,45,77093,0,0.519,0.0646,2,-18.898,1,0.0433,0.982,3.84e-06,0.105,0.395,121.696,4,acoustic,0,0.4292120916443059,0.5416935625843553,0.2298,0.4966352180762204,0.8,0.3,0.1,0.2,0.0,0.3,0.7,0.0
2lXGLbSXrSACMa2oelt4TE,Hanare Gumi,音タイム,明日天気になれ,33,244840,0,0.608,0.705,3,-5.178,1,0.0253,0.078,8.36e-05,0.179,0.621,111.204,4,acoustic,0,0.3799936201752574,0.8100659194491716,0.663,0.5993531798748096,0.3,0.6,0.5,0.1,0.0,0.4,0.4,0.2
6uZroCk7E7L7RhY7NAvC3Y,Masaharu Fukuyama,IT'S ONLY LOVE,IT'S ONLY LOVE,34,275266,0,0.585,0.734,9,-5.365,1,0.032,0.0334,0.0,0.0934,0.413,117.84,4,acoustic,0,0.4111234120803857,0.8064080746435067,0.5735,0.6008438289079642,0.3,0.5,0.6,0.1,0.0,0.4,0.4,0.2
6ITdND5IQ7lHzjkyJZSt53,Masaharu Fukuyama,虹/ひまわり/それがすべてさ,それがすべてさ,34,330720,0,0.527,0.89,7,-5.651,1,0.0665,0.00433,0.0,0.118,0.425,102.644,4,acoustic,0,0.3398382526785881,0.8008137237642547,0.6575,0.5558839921476143,0.2,0.4,0.7,0.1,0.0,0.3,0.3,0.5
71vcffc4Yfz0pt9AbaL386,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,I Don't Wanna Love Somebody Else,49,163960,0,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,4,acoustic,0,0.4523014279548908,0.6930540070027188,0.2825,0.5467851449858698,0.6,0.3,0.2,0.4,0.1,0.3,0.5,0.1
7wbSp6u3cGj5GTN0lNxZ4X,RENT STRIKE,Burn It All!,Burn It All!,33,193874,0,0.628,0.424,6,-8.539,1,0.0416,0.395,4.28e-06,0.106,0.157,99.696,1,acoustic,0,0.3260090443397819,0.7443225162842555,0.2905,0.5661105202080124,0.4,0.1,0.3,0.6,0.2,0.1,0.5,0.1
0HL3y3bsKSARBSP0qaImwb,Brandi Carlile,Onward (Original Motion Picture Soundtrack),Carried Me With You,62,213732,0,0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,4,acoustic,0,0.3198543898823485,0.7592668661854742,0.519,0.572707085355941,0.4,0.3,0.3,0.3,0.1,0.2,0.5,0.1
1yZWcHtL0KMhKadWXG26SG,Mischief Brew,This Is Not for Children,"O, Pennsyltucky!",33,227053,0,0.245,0.624,2,-5.606,1,0.0368,0.11,0.0,0.363,0.462,162.586,3,acoustic,0,0.6210290282025782,0.8016939537977035,0.543,0.5559076606667606,0.1,0.4,0.8,0.2,0.1,0.1,0.2,0.6
4N1PJshrO7sHB468RoZQjL,Frank Turner,No Man's Land,"I Believed You, William Blake",31,215440,0,0.387,0.526,9,-7.611,0,0.0301,0.244,0.000386,0.105,0.334,130.719,4,acoustic,0,0.471539414181975,0.7624748156407096,0.43,0.5403380766075615,0.3,0.2,0.6,0.1,0.0,0.1,0.4,0.2
3NrUMv6TqphWgk2PdDdg4H,Get Dead,Dancing with the Curse,Pepperspray,32,136543,0,0.539,0.675,2,-6.987,1,0.0709,0.188,0.0,0.198,0.719,142.041,4,acoustic,0,0.5246514551629669,0.7746806721045322,0.6970000000000001,0.612777375755833,0.2,0.6,0.7,0.1,0.1,0.3,0.3,0.5
42mkE3wbofBNickLHgdVlo,Get Dead,Dancing with the Curse,Stickup,32,223707,1,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,4,acoustic,0,0.6090152552868107,0.7966277409385207,0.522,0.6308809987417772,0.1,0.2,0.7,0.1,0.2,0.1,0.3,0.6
3Re0unscFRNOkwwEGtxhCO,Grace George,Heaven (Acoustic),Heaven - Acoustic,54,188181,0,0.529,0.24,0,-9.066,1,0.037,0.938,0.0,0.0659,0.487,131.266,4,acoustic,0,0.4741054172217738,0.7340140445592003,0.3635,0.5790398205936581,0.6,0.4,0.3,0.1,0.0,0.3,0.5,0.1
