track_id,artists,album_name,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,calm,energetic,happy,sad,dark,romantic,focus,hype
79zmkER66EBZlvt3HR9PTl,Skullcrusher,It's Like a Secret,Whatever Fits Together,0.367,0.775,-8.199,0.0436,0.158,0.0817,0.11,0.496,175.956,0.057777,0.860751,0.733920,0.313236,0.877816,0.172026,0.635067,0.728717
3ftmO1Cwbew497pFiWiyAH,Eason Chan,U 87,浮誇,0.405,0.562,-6.222,0.0373,0.229,0.0,0.122,0.243,201.02,0.095262,0.809378,0.489760,0.612519,0.945866,0.072425,0.414360,0.747874
52NM8alcaVAejBlIU0KO6Y,Exaltasamba,25 Anos (Ao Vivo),Não Tem Hora Nem Lugar,0.496,0.725,-8.485,0.0371,0.68,0.0,0.883,0.501,155.016,0.374478,0.919640,0.470766,0.453488,0.771413,0.645711,0.296119,0.858872
5HmEVQ0q6wXDDOaBjTNcBL,Miranda!,Es Mentira,Tu Juego,0.788,0.828,-4.359,0.0425,0.037,2.1e-05,0.12,0.932,122.996,0.082055,0.947510,0.952991,0.088889,0.683423,0.198271,0.376718,0.895680
6My7ThfS01lzN9gmBXsF4s,Eugy,LoLo,LoLo,0.766,0.622,-7.48,0.359,0.317,0.00798,0.0849,0.426,187.936,0.157654,0.909403,0.778373,0.671959,0.876540,0.342108,0.551322,0.882544
39Ny2BxqrXyOhq27uXz3MV,Jah Vinci,Don't Trust People,Don't Trust People,0.606,0.796,-2.937,0.399,0.31,0.0,0.0995,0.699,132.257,0.128895,0.915540,0.841438,0.264554,0.794319,0.377422,0.264978,0.840356
6B4NOTnzluko6NkWZYgHks,D-Block & S-te-Fan,Scantraxx Evolutionz 022,Take Me There - Original Mix,0.471,0.98,-3.891,0.0577,0.0119,0.0237,0.118,0.336,149.965,0.025120,0.914469,0.833930,0.346890,0.927977,0.073703,0.547940,0.903300
5nM6xMT0wD2OOvNtXrvPyw,Taty Girl,"Baú da Taty Girl, Pt. 2 (Ao Vivo)",Como Posso Viver - Ao Vivo,0.423,0.921,-3.874,0.176,0.0704,0.000157,0.453,0.549,90.16,0.074414,0.777342,0.840175,0.294797,0.918604,0.160911,0.279237,0.757694
6TiiDZgtQ3xJLWzrGBWDmc,Kamuran Akkor,Sev Yeter,Beni Kaybettin Artık,0.444,0.684,-6.525,0.0379,0.658,0.000145,0.315,0.483,149.361,0.487471,0.913306,0.579965,0.401860,0.831227,0.399038,0.516572,0.673481
62p6cgUc0cdguS1DttbfKU,Elvis Presley,Today (Legacy Edition),And I Love You So,0.485,0.332,-13.288,0.0257,0.129,0.0668,0.0687,0.39,81.741,0.543725,0.536581,0.520857,0.738601,0.684181,0.375469,0.483461,0.555275
1BbahnMbj2Ckmdsgzdg1t9,DoubKore,Ushuaia,Ushuaia,0.745,0.902,-7.73,0.114,0.00159,0.883,0.0946,0.0373,140.024,0.036977,0.940135,0.624915,0.306719,0.954659,0.084678,0.809751,0.896477
63mzrX6MAuhmyxq0KxS4fm,Danakil;Natty Jean;Ky-Mani Marley,Entre les lignes,The Voice,0.892,0.594,-7.031,0.123,0.432,0.0,0.11,0.83,125.019,0.531634,0.766821,0.955986,0.204045,0.411548,0.488788,0.535920,0.854155
5SQIEHNedYoJqOAB9x2DDF,The Drifters,Merry Christmas,White Christmas,0.578,0.182,-10.424,0.0444,0.825,5e-06,0.144,0.477,127.363,0.861621,0.664879,0.401285,0.895005,0.562886,0.805430,0.788646,0.326006
6D758KNG2dSZ7Pf1eqSXKm,Triac,Always Meant to Hurt You,Grab Everything That Kills,0.203,0.853,-8.874,0.0793,0.0,0.819,0.0483,0.17,115.769,0.103387,0.616270,0.301218,0.621611,0.928681,0.122515,0.776380,0.609473
46bTgJAQkrkNRxMuFnpRyD,Massive Attack,Protection,Karmacoma,0.801,0.536,-14.334,0.224,0.00545,0.183,0.204,0.667,141.068,0.466189,0.630694,0.939987,0.180327,0.741123,0.268291,0.495116,0.747299
7envSCRR9oz7q3idmeJh6X,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,Giovannini: Messa a Quattro Breve Concertata,Epistola: Seconda lettera ai Corinzi,0.412,0.0271,-26.117,0.0685,0.992,0.0,0.143,0.0553,130.951,0.957962,0.269229,0.064841,0.971524,0.525212,0.887555,0.810982,0.247731
7p33u7IZ8j9NoQeI1v45oG,Anupam Roy,Belaseshe,Obhabe Keno,0.578,0.307,-11.479,0.032,0.871,2.72e-05,0.114,0.316,77.917,0.781122,0.260168,0.453723,0.818722,0.714912,0.831512,0.762862,0.416728
57BuFDoc2hUHmSyoL8OynI,Gillian Welch,Time (The Revelator),My First Lover,0.653,0.453,-10.12,0.0375,0.766,0.0003,0.0756,0.489,142.347,0.645631,0.632789,0.536648,0.789708,0.540101,0.578243,0.781715,0.647679
5fvESB5vBG8Rs3bYkNrbQX,Robin Schulz;Tom Walker,Back to School!,Sun Will Shine,0.534,0.714,-6.347,0.0629,0.00633,0.0,0.0879,0.415,125.99,0.220465,0.784175,0.762903,0.519935,0.877690,0.240204,0.441217,0.701224
42fqz1R5JWF4SAPfiac8Sx,Floreal Ruiz,Marioneta,Por La Vuelta,0.476,0.48,-4.762,0.032,0.907,0.00217,0.121,0.573,117.494,0.833072,0.654317,0.524195,0.835858,0.473292,0.898196,0.914645,0.742968
233sHWbC7v5XM9dYZnaUHx,Novo Amor,Birthplace,Seneca,0.182,0.341,-9.966,0.0337,0.972,0.608,0.1,0.113,78.895,0.884291,0.314683,0.064045,0.966271,0.531808,0.812008,0.939588,0.221715
1HHnQYqcnlnE9q7LGFFGFj,Icona Pop;VIZE,Off Of My Mind,Off Of My Mind,0.798,0.752,-5.947,0.227,0.128,0.0362,0.0795,0.565,125.996,0.230536,0.824539,0.803452,0.471939,0.935949,0.211379,0.487683,0.816380
76AZb1cUWvb3guRvztDpXp,The Gathering,Nighttime Birds,Kevins Telescope,0.254,0.665,-5.825,0.0371,0.00224,2.48e-05,0.289,0.191,67.585,0.376136,0.472917,0.361677,0.599184,0.956321,0.141865,0.347293,0.639691
2Mx5XR7Ej5XsgQiXpwvCEa,Mrs Mills,The Very Best Of Mrs Mills,Ma (He's Making Eyes at Me) - 2003 Remaster,0.402,0.737,-7.818,0.0307,0.496,0.774,0.235,0.966,175.755,0.220089,0.848760,0.893739,0.179041,0.525178,0.583407,0.910992,0.642027
4RRjzag1k8za5IVBa8XLrn,Rasta Chinela,Rasta Chinela as 20+,Mel da Sua Boca,0.602,0.952,-2.649,0.0661,0.125,0.0,0.109,0.823,192.286,0.076795,0.955091,0.903738,0.075661,0.856278,0.096079,0.282989,0.912383
6ow5P73FytC5N2Bzy7rZYP,Slank,Suit Suit... He He Gadis Sexy,Kalah,0.521,0.57,-8.094,0.0278,0.396,4.06e-06,0.0951,0.123,98.584,0.451249,0.484612,0.354390,0.749272,0.867774,0.255424,0.663689,0.641621
4qqIuSEkjZhXHQ7cGCKZq8,Wilkinson;Amber Van Day,Cognition,Keep Dancing,0.553,0.893,-4.062,0.0545,0.0502,0.00145,0.145,0.138,174.019,0.110586,0.954206,0.507156,0.393038,0.966564,0.060156,0.252393,0.806020
0R1ouIaA26HzdIugTBAtZN,Adriana Calcanhotto,A Fábrica Do Poema,Cariocas,0.546,0.441,-15.022,0.0457,0.581,0.0596,0.357,0.403,79.909,0.656932,0.541229,0.389338,0.679279,0.695814,0.791251,0.466211,0.641512
3jvqqFqmRnZKZJXnOKV4zp,Ollie,Attached,Attached,0.852,0.342,-5.677,0.252,0.792,0.0,0.121,0.507,85.035,0.806188,0.716690,0.703205,0.712457,0.445193,0.884069,0.733622,0.696579
2LCQRwCzSWyFeI62SBxAUV,Zombina & The Skeletones,That Doll Just Tried to Kill Me (And Other Chilling Tales of Mind-Bending Horror),I Was a Teenage Frankenstein,0.562,0.927,-6.738,0.041,0.0469,0.000337,0.751,0.696,98.569,0.105254,0.885743,0.946125,0.112726,0.829289,0.181949,0.252078,0.894517
4s9eMbBfWUDtBEFHC7sNp7,ILLENIUM;iann dior,Fallen Embers,First Time,0.526,0.667,-5.451,0.0437,0.0505,0.0,0.321,0.43,155.085,0.085860,0.831810,0.768580,0.417102,0.771708,0.140627,0.421269,0.611504
4ddGbSuvryKgVIIBjBqGHo,Soda Stereo,Dynamo (Remastered),Camaleón - Remasterizado 2007,0.374,0.92,-7.561,0.0478,8.92e-05,0.491,0.0864,0.55,195.93,0.075619,0.938660,0.848184,0.118484,0.630870,0.055227,0.665152,0.919029
1NzjhpwIgh3bXjxdtv2RbY,Yuvan Shankar Raja;Rahul Nambiar,"Muddhu Muddhu Vaana (From ""Nene Vasthunna"")",Muddhu Muddhu Vaana,0.727,0.558,-12.475,0.0447,0.588,0.000376,0.0985,0.586,104.991,0.565886,0.683774,0.744862,0.563164,0.640456,0.698768,0.632272,0.757659
4XS8FAMUIOAEqkj1EASfjd,George Jones,The Grand Tour,Once You've Had the Best - Single Version,0.474,0.254,-14.144,0.0258,0.917,0.0001,0.133,0.455,89.789,0.908096,0.292286,0.507560,0.813227,0.288782,0.875016,0.748715,0.359712
5zqJlEJcn0EfnvAScH8swK,The Beatles,Yellow Submarine Songtrack,All You Need Is Love,0.364,0.483,-8.22,0.0317,0.281,1.53e-06,0.113,0.7,102.967,0.566899,0.588852,0.778861,0.312849,0.698892,0.442825,0.381227,0.571811
5qLZimSSfR8ZaU2KGmx8HZ,Kiprich,Martial Arts (Part 1),Badness,0.709,0.922,-4.518,0.364,0.104,0.0,0.176,0.962,127.71,0.072517,0.879278,0.962436,0.100955,0.730561,0.188533,0.302981,0.920360
1HdSFxhvOqxGy70hWDxuCs,Andy Parsons,Live & Unleashed But Naturally Cautious,You're One in 4 Billion,0.445,0.658,-17.232,0.939,0.818,0.0,0.641,0.42,173.925,0.442730,0.905707,0.281077,0.495543,0.790023,0.464182,0.155058,0.903016
2q2cdTPrbgWSxLFFXjjaoO,Hafdís Huld,Vögguvísur,Bí bí og blaka,0.602,0.0242,-16.589,0.0426,0.952,0.0,0.105,0.29,96.834,0.897687,0.493631,0.297315,0.985111,0.507732,0.949446,0.919817,0.306893
4D5oy9ejj6wK60Q9xxrfMs,Kathleen Madigan,Bothering Jesus,Naming Your Kids,0.539,0.724,-7.664,0.598,0.839,0.0,0.944,0.499,80.121,0.724031,0.715882,0.666784,0.397858,0.883061,0.776549,0.209361,0.648373
0owF0olEgbExno5CZSWd6S,Miranda!,Es Mentira,Ven,0.52,0.867,-1.895,0.0311,0.36,0.000782,0.307,0.604,77.997,0.325699,0.864273,0.821027,0.345903,0.741499,0.435588,0.276369,0.801523
0PKmDncVOiNQLO6D1P6PXi,Susan Egan;Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Disney,Hercules (Original Motion Picture Soundtrack),I Won't Say (I'm In Love),0.684,0.481,-10.305,0.0391,0.228,0.0,0.157,0.48,121.208,0.272955,0.670606,0.865196,0.353880,0.714498,0.413982,0.713926,0.637602
1gS3HJ7xfTvID7UAPSwk70,Nicole Moudaber,Pure Intec 2 Mixed by Carl Cox & Jon Rundell,Brooklyn Hangover,0.785,0.835,-10.673,0.0488,0.0234,0.955,0.0797,0.0879,125.878,0.149731,0.832921,0.722643,0.456563,0.942030,0.174084,0.904150,0.909727
0EQ7IBLaVhxF8qOA4E4sF8,JJ Lin,進階,進階,0.558,0.757,-4.404,0.05,0.304,0.0,0.139,0.147,92.035,0.177322,0.754402,0.326490,0.409560,0.877270,0.391477,0.531464,0.747745
6NNiVBkstx4zWrQVbEpZ8I,Nurettin Rençber,Eski Yara,Yürürüm,0.344,0.42,-11.73,0.0454,0.605,2.11e-05,0.206,0.519,91.766,0.742070,0.665594,0.312299,0.644154,0.605834,0.795920,0.478778,0.446666
62icwjSJXfM58V3L7iLXHB,Krystina Alabado;Shereen Pimentel,Teen Time Travelers: The French Correction,Turbulent Flow,0.496,0.354,-9.983,0.0499,0.741,0.0,0.0865,0.705,146.133,0.686061,0.597284,0.745796,0.603111,0.351637,0.908003,0.860945,0.663981
48f9zJZNKuFwC2wfTGwmfJ,Lara Fabian,Lara Fabian,Adagio,0.329,0.388,-9.854,0.0302,0.284,6.39e-05,0.106,0.0683,128.508,0.449702,0.458320,0.153489,0.928644,0.797621,0.295949,0.747526,0.564127
1l4pW7Tklvcc3k38rDFMkk,Cigarettes After Sex,Cry,Touch,0.483,0.5,-9.403,0.0241,0.354,0.912,0.103,0.368,95.981,0.458551,0.626141,0.699575,0.693959,0.836642,0.475379,0.963597,0.654622
6lkVbijlh932FSS2I0gDrR,Nightwish,HUMAN. :II: NATURE.,How's the Heart?,0.543,0.643,-8.649,0.0278,0.00448,9.51e-06,0.111,0.272,104.006,0.351662,0.676533,0.493672,0.484543,0.865065,0.256545,0.264600,0.701822
0pnUgsOzr3V6XA6IZ7CQQr,Ray Price,The Essential Ray Price,You Done Me Wrong,0.568,0.389,-10.035,0.0286,0.72,0.0,0.0748,0.882,143.679,0.633307,0.647503,0.741133,0.324698,0.321095,0.608816,0.633784,0.638504
5W7YROOF6bFfBexY81LFjt,Styx,Cornerstone,Babe,0.267,0.204,-13.714,0.0317,0.527,0.0,0.0924,0.0903,169.486,0.726509,0.511934,0.117566,0.966519,0.772957,0.340040,0.763382,0.265185
15SAAkMN4UoJGKTTfp7dpj,Horace Andy,Serious Times,Rasta Words,0.649,0.559,-8.074,0.191,0.202,1.28e-05,0.0746,0.52,167.334,0.192361,0.881446,0.852426,0.507998,0.510645,0.301661,0.440767,0.843038
5h1SyX4QXZWV7EWvO0Dqt5,Christopher Titus,Norman Rockwell is Bleeding,Normal vs. Screwed Up,0.617,0.79,-14.407,0.935,0.742,0.0,0.654,0.204,98.085,0.504956,0.821785,0.387666,0.808421,0.923279,0.649014,0.187892,0.597778
5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,0.736,0.569,-3.559,0.0779,0.144,5.27e-05,0.112,0.433,171.973,0.106289,0.848918,0.742341,0.487610,0.879360,0.268544,0.571159,0.877973
4E3sRBOjCjxsotCLduEJcN,Gaye Su Akyol,Develerle Yaşıyorum,Yıllar Yılan,0.662,0.409,-10.455,0.0414,0.325,0.00199,0.116,0.502,119.986,0.370326,0.596638,0.575427,0.588780,0.424869,0.440299,0.672735,0.580080
1hJrWWK74fKL7eeV3CFOvF,The Rolling Stones,Exile On Main Street (2010 Re-Mastered),Sweet Virginia,0.477,0.74,-5.397,0.0446,0.502,1.31e-06,0.263,0.56,107.384,0.425162,0.846817,0.782893,0.647892,0.596288,0.316932,0.634088,0.691653
0jVo3e34A15l6MNu1O3cfa,Nick Cave & The Bad Seeds,Let Love In (2011 - Remaster),Red Right Hand,0.735,0.403,-11.599,0.037,0.139,0.473,0.107,0.453,115.658,0.444950,0.770688,0.586810,0.406427,0.637356,0.461418,0.778878,0.501259
7B3tgMX8jiSNc9qgE6MAOu,Windir,Likferd,Blodssvik,0.3,0.853,-6.708,0.0694,1.16e-05,0.899,0.335,0.167,166.064,0.096327,0.930395,0.548724,0.468734,0.958165,0.075948,0.747588,0.907632
15CTEO3L1CyZ0IVvsuodKC,Jesus Culture;Kim Walker-Smith,Your Love Never Fails (Live),Happy Day - Live,0.435,0.956,-3.941,0.0564,0.000541,0.0,0.636,0.307,131.998,0.034717,0.870031,0.600513,0.354656,0.914176,0.074953,0.053545,0.828132
5j9rPqhsxgh8ZTSWeflHhq,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,El Perrito - Remasterizado,0.582,0.256,-9.549,0.0354,0.78,0.0,0.135,0.473,108.539,0.693403,0.467870,0.446144,0.691478,0.536835,0.872825,0.749266,0.299448
7HVBhTFyZSj1OJYOqd8Wdi,Bruno Mars;Anderson .Paak;Silk Sonic,New Grooves,Love's Train,0.71,0.625,-9.008,0.0295,0.029,1.1e-05,0.108,0.784,140.994,0.176320,0.936714,0.945894,0.155906,0.719025,0.268123,0.505946,0.750824
4gi2e6rh7dKSw14P4pODT7,Sloppy Seconds,More Trouble Than They're Worth,Fifteen Minutes... Or It's Free,0.403,0.955,-4.068,0.0435,0.00136,0.0,0.146,0.58,96.042,0.109311,0.809555,0.849581,0.101656,0.921067,0.103917,0.223515,0.810997
5DS9LiyEdw2zY8bM6kjjgM,Olamide;Omah Lay,Carpe Diem,Infinity (feat. Omah Lay),0.93,0.535,-8.755,0.111,0.303,0.0201,0.146,0.518,102.017,0.476472,0.623818,0.860912,0.241399,0.601668,0.426835,0.692812,0.911964
5aDp5tXD95QXTISgXqAmvZ,Brock Ansiolitiko,Anatomía del sentimiento,Quiérete,0.812,0.649,-9.03,0.245,0.623,0.0,0.0847,0.507,87.005,0.536094,0.871535,0.844033,0.433397,0.843314,0.487460,0.683020,0.834602
5cpJFiNwYyWwFLH0V6B3N8,Ozuna;Doja Cat;Sia,Enoc,Del Mar,0.759,0.636,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,0.179107,0.837584,0.846075,0.408219,0.813166,0.205246,0.499043,0.827273
61cxfQqN4UOhCpNsj3mBl5,Prasanna;Namitha Babu,Chandi Veeran (Original Motion Picture Soundtrack),Alunguraen Kulunguraen,0.57,0.703,-5.51,0.0486,0.313,5.92e-06,0.0556,0.598,172.025,0.191349,0.956624,0.767657,0.368919,0.671443,0.200247,0.507661,0.838120
18UDolpvPEqVzIE69xobUQ,Cupid;Big Pokey,Dance Party King,Cornbread & Greens (feat. Big Pokey),0.69,0.688,-7.994,0.156,0.0313,2.04e-05,0.101,0.794,203.648,0.108102,0.862394,0.873173,0.192054,0.664002,0.088427,0.282463,0.896061
4AUror8X0wwt0KSpTJmGHW,Dinah Washington;Brook Benton,60s Christmas Party,Baby (You've Got What It Takes),0.683,0.668,-8.36,0.0749,0.833,2.75e-06,0.0548,0.77,132.192,0.372921,0.773940,0.834917,0.340580,0.662261,0.712564,0.619258,0.582994
7FQvFYg88JndjHvd5tBxwI,Dream Evil,Dragonslayer,The Chosen Ones,0.563,0.734,-6.207,0.038,0.0123,0.0,0.102,0.231,115.983,0.169986,0.750852,0.818007,0.439955,0.881333,0.137311,0.397319,0.839833
5Sr8FoT81id6W6DJoHhtxp,OConnor,Estamos Pariendo,Hasta Ser Libre,0.473,0.763,-5.783,0.0308,0.000952,3.1e-05,0.214,0.32,123.933,0.218560,0.908518,0.737328,0.213487,0.908450,0.118860,0.240961,0.617192
63yqUtQWSa56EirJZOjpO7,DJ Ötzi,Sei du selbst - Party 2.0,Der hellste Stern (Böhmischer Traum) - Silverjam Mix,0.575,0.957,-2.758,0.0826,0.00328,0.0,0.158,0.929,126.056,0.192651,0.926471,0.971798,0.088860,0.855492,0.206555,0.579841,0.858806
1aTEygvJz9cA86mzGxJVAT,PASSEPIED,&DNA,スーパーカー,0.464,0.845,-3.791,0.0371,0.145,0.0077,0.239,0.662,171.839,0.120412,0.897171,0.925269,0.116087,0.866517,0.224239,0.538204,0.897456
6iFWU1p6UA44mKX5Mnc8rA,Nomadic Voice,Chankente Chembarathi,Chankente Chembarathi,0.801,0.568,-5.789,0.0647,0.123,0.0,0.122,0.704,114.964,0.252803,0.795093,0.841834,0.129949,0.720532,0.268187,0.536852,0.781571
5J4tp32gF3lWNk4RqvsjsO,XXXTENTACION,LOOK AT ME: THE ALBUM,NEVER,0.343,0.12,-19.247,0.0361,0.412,0.0252,0.109,0.0373,105.109,0.796266,0.311776,0.084683,0.914167,0.718679,0.573652,0.699254,0.268434
6gq5YInoFxEUT13bzu9DyC,Lamb of God,Lamb of God (Deluxe Version),Ghost Shaped People,0.235,0.988,-3.291,0.17,1.93e-05,0.814,0.158,0.194,171.599,0.070903,0.871807,0.482217,0.492393,0.979714,0.081859,0.803679,0.872555
15hBh5GGmDSsJvMbl8axF7,Planetshakers,Greater (Live),No. 1 Sound - Live,0.569,0.914,-5.596,0.0606,0.00311,0.0,0.821,0.473,114.0,0.084264,0.925698,0.889871,0.107085,0.849524,0.083055,0.241960,0.911841
1W6txMoK3kxBkc5IttrwiA,The Dynamics,Version Excursions,Move on Up,0.836,0.709,-9.135,0.0352,0.154,0.392,0.0894,0.969,145.952,0.147158,0.883335,0.957916,0.099012,0.583201,0.177704,0.619780,0.805306
1wOpMjWFiYm9xuRvqATOiS,Alejo;Feid;ROBI,El perreo es el futuro,Pantysito,0.83,0.739,-5.395,0.0627,0.136,2.11e-06,0.162,0.631,97.993,0.253954,0.943690,0.920945,0.216536,0.789042,0.222340,0.259168,0.866645
4YnKb0qfI6j56S0UiaewIC,Austin George,Manners,Manners,0.677,0.612,-7.197,0.0441,0.482,1.25e-06,0.129,0.597,94.033,0.495579,0.859761,0.781204,0.568328,0.666541,0.471645,0.615726,0.680511
69FipCnQCCKgWk9NQGmsQT,Pink Sweat$,US Pop 20s,I Feel Good,0.803,0.75,-4.67,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,0.246726,0.753139,0.928832,0.267861,0.849825,0.325460,0.322543,0.691703
4BxzNZpcm1j3JczZzGNe2k,Don Omar;Tego Calderón,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Bandoleros,0.662,0.896,-5.311,0.251,0.318,0.0,0.186,0.79,90.622,0.245035,0.826723,0.903371,0.172030,0.742811,0.372558,0.369223,0.810178
3zBCFogk8iIYzhSjCEvo4x,巫啟賢,永不棄絕的情書,永不棄絕的情書,0.2,0.292,-11.011,0.0352,0.863,1.59e-05,0.0902,0.265,75.839,0.853398,0.370224,0.082001,0.957199,0.481580,0.853647,0.823066,0.326313
3YtH56k2TgTVKlR2iGmt9u,Rebecca Luker;Peter Marinos;Kimberly Mahon;Joel E. Chaiken,The Secret Garden (Original Broadway Cast Recording),Opening,0.265,0.141,-22.492,0.0399,0.887,0.00514,0.333,0.0584,92.84,0.940863,0.215547,0.069774,0.967409,0.630680,0.930763,0.827718,0.187692
2CnCvYssfRhJ3yDngUcOuJ,Pablo,Um Novo Passo,Filmes e Histórias,0.649,0.567,-5.726,0.0314,0.316,0.0,0.397,0.635,131.91,0.297786,0.897996,0.819367,0.242295,0.568820,0.533490,0.388114,0.762789
4VKgqolJpYl6HhcLGhGogR,Baby Sleep;Baby Shushing;Dreams of Dreams,Shhhh Baby Shusher Mama Shushing Background Fan (Loopable),Shhhh Baby Shusher Mama Shushing Background Fan (Loopable),0.153,0.119,-25.16,0.0501,0.704,0.913,0.543,0.0342,84.886,0.924126,0.170110,0.182868,0.941376,0.669095,0.824805,0.885615,0.122397
5JzM7QO7lYUaCkechDWAeG,Barış Manço,Hal Hal,Bahçede Hanımeli,0.405,0.0659,-20.696,0.0599,0.971,0.0,0.181,0.219,120.961,0.907739,0.191297,0.105362,0.971070,0.527990,0.860782,0.823251,0.514427
0io12zlEXifJzUbTx2d127,The Smashing Pumpkins,CYR,Adrennalynne,0.674,0.705,-8.003,0.0344,0.0032,3.11e-05,0.0837,0.199,146.058,0.195069,0.917520,0.798641,0.547472,0.904165,0.090694,0.507228,0.813316
0F1Yc1N29pSyBYHYlPRK1P,Rolf Zuckowski;Sasha;Oonagh;Benedikt Geiger,Rolfs neue Vogelhochzeit,Ein Vogel wollte Hochzeit machen,0.652,0.208,-17.627,0.544,0.907,0.0,0.627,0.632,94.74,0.947183,0.430935,0.460107,0.818466,0.435080,0.876238,0.312479,0.633978
6xyCDjT4FoMs9N2tfctIE3,Verge Collection,Feel Bad Songs,Feel Bad Songs,0.427,0.915,-6.563,0.101,0.00165,0.525,0.199,0.482,172.938,0.096418,0.876497,0.901827,0.404582,0.870842,0.142151,0.528277,0.855575
7fSqV7QeQSZaihS4X5O78n,Stevie Wonder,Halloween Kids Party 2022,Superstition,0.611,0.583,-14.182,0.0668,0.057,0.0195,0.0857,0.877,100.82,0.444249,0.673570,0.872026,0.141789,0.774507,0.532175,0.527893,0.674328
30KPG6tcT4DAYsYdTEBoXh,Ellie Goulding;Juice WRLD,pov: it's 2019,Hate Me,0.658,0.791,-4.66,0.0512,0.102,0.0,0.139,0.744,75.017,0.238007,0.606122,0.911408,0.119168,0.775779,0.332783,0.429599,0.732883
5iLKsySETJuZuzckphh3fF,Garhelenth,The Entrance to the Realms of Garhelenth,Possessor,0.156,0.794,-4.727,0.0527,1.42e-05,0.663,0.0558,0.24,107.259,0.193127,0.759599,0.553479,0.527966,0.937251,0.121651,0.819596,0.398675
0voYwjeuMfvXlF76oesZKu,Joshua Radin,"Here, Right Now","Here, Right Now",0.496,0.391,-9.844,0.0311,0.826,0.0126,0.108,0.492,108.868,0.757548,0.508625,0.453251,0.903603,0.442375,0.892420,0.713341,0.467247
3byriDdeSmBZk2tx1CCbWw,N'Klabe;R.K.M & Ken-Y,La Nueva Escuela,Si Ya No Estas - (Remix),0.651,0.82,-3.927,0.038,0.772,0.0,0.237,0.965,167.966,0.321237,0.922784,0.922194,0.288207,0.607045,0.671448,0.729365,0.805237
0v9efJ1lA4yhp3P2PLNKqM,LIL DUSTY G,All I Have Is My Smile,All I Have Is My Smile,0.636,0.808,-3.288,0.0534,0.0699,0.0,0.153,0.508,75.013,0.197292,0.745933,0.896652,0.305960,0.839159,0.294054,0.438666,0.582806
11X4Gw3T4hoktVruLgTnm1,José González,Veneer,Heartbeats,0.554,0.15,-16.746,0.0338,0.974,0.735,0.0698,0.314,87.956,0.938006,0.441748,0.607364,0.890276,0.478179,0.790208,0.928745,0.249617
0xL3jzqMdIo6Aznb0BThZH,Ilaiyaraaja,Voice Of Isaignani Ilaiyaraja Vol -1,"Kannu Pada (From ""Chinna Gounder"")",0.649,0.757,-7.511,0.0582,0.817,0.0,0.34,0.913,142.123,0.640165,0.950038,0.933586,0.265519,0.343201,0.598904,0.660985,0.849380
5zYOd44weo0Le4VhlM3wmQ,Los Caligaris,Circología,Pero No Puedo,0.611,0.934,-3.905,0.0359,0.0669,0.0,0.27,0.962,157.966,0.071323,0.908312,0.963867,0.039814,0.799772,0.509777,0.141669,0.943125
1ap4zdsBydWPSXJqDBqtNL,D.O.D;Raphaella,Like You Do,Like You Do,0.69,0.847,-4.565,0.0374,0.0145,0.041,0.0777,0.49,124.015,0.132386,0.898347,0.865181,0.244994,0.895416,0.306742,0.239285,0.901175
31K20zczQywSJQskRGmrve,Poop Emoji,Best Nintendo Music,The Animal Crossing New Horizons Song,0.65,0.638,-8.007,0.299,0.0158,1.79e-06,0.378,0.688,180.274,0.058179,0.913025,0.832805,0.153276,0.733040,0.152507,0.236120,0.846265
2mdbAB4rwGYFLmie9zGNBO,Tyree,Now or Never,I Need a Girl,0.658,0.647,-5.901,0.0414,0.0431,0.0,0.333,0.418,88.104,0.217280,0.718846,0.730005,0.587181,0.904256,0.209660,0.422196,0.646679
0tBTnrMcc91qKP9dHqhsS7,Joe Jackson,Night And Day,Steppin' Out,0.584,0.474,-9.431,0.0296,0.0366,0.000363,0.0518,0.651,160.173,0.164861,0.803557,0.859262,0.276156,0.708994,0.249882,0.636191,0.753717
0g1LeNUl168WghKchHKFbW,Hans Zimmer;Lisa Gerrard,Hans Zimmer: Epic Scores,"Figurines - From ""Gladiator"" Soundtrack",0.348,0.173,-23.524,0.0477,0.931,0.969,0.128,0.0395,88.467,0.928448,0.287102,0.050404,0.982700,0.452033,0.852339,0.979758,0.188167
6ShcmN8c6rQjA27t0X8MBB,Synergetic Emotion;Who Knows?,Sleep Talking,Sleep Talking,0.674,0.684,-8.168,0.0401,0.00922,0.532,0.11,0.149,140.014,0.163535,0.810372,0.580511,0.385726,0.936540,0.247731,0.814266,0.877473
2EqlS6tkEnglzr7tkKAAYD,The Beatles,Abbey Road (Remastered),Come Together - Remastered 2009,0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,0.365457,0.699692,0.553605,0.727261,0.867308,0.154249,0.841503,0.551612
